customer_id,age,income,credit_score,employment_status,region,signup_date
CUST104022,20,104738.54,682,Full-time,Southeast,2024-07-05
CUST104023,18,48897.52,653,Full-time,Northeast,2026-03-18
CUST104024,25,67374.07,734,Unemployed,Midwest,2025-11-13
CUST104025,24,24783.21,609,Full-time,Midwest,2024-12-13
CUST104026,27,50834.0,845,Part-time,West,2026-01-22
CUST104027,40,28988.61,717,Student,Southwest,2024-09-14
CUST104028,32,47951.91,575,Self-employed,West,2024-12-31
CUST104029,35,54711.63,673,Full-time,Northeast,2026-01-28
CUST104030,21,41045.68,717,Full-time,Midwest,2024-10-08
CUST104031,29,118574.48,633,Self-employed,West,2026-07-07
CUST104032,39,76312.41,547,Self-employed,Midwest,2025-09-13
CUST104033,39,68170.04,582,Full-time,Southeast,2026-03-11
CUST104034,26,56609.31,700,Part-time,Southwest,2026-08-13
CUST104035,35,88744.11,528,Unemployed,West,2024-11-06
CUST104036,55,21022.82,551,Self-employed,Southeast,2026-04-03
CUST104037,33,74356.58,700,Full-time,Midwest,2024-12-17
CUST104038,27,25692.13,643,Full-time,West,2026-06-09
CUST104039,32,31133.74,607,Full-time,Northeast,2024-06-29
CUST104040,34,51669.69,622,Full-time,Northeast,2024-04-15
CUST104041,32,69908.96,549,Part-time,Southwest,2025-11-11
CUST104042,33,23882.24,696,Full-time,Southwest,2025-06-17
CUST104043,19,31867.91,599,Full-time,Northeast,2025-02-19
CUST104044,24,41935.56,619,Full-time,Midwest,2025-03-18
CUST104045,32,36906.22,686,Unemployed,Southwest,2026-07-21
CUST104046,32,58942.31,640,Unemployed,West,2024-04-14
CUST104047,28,188370.76,607,Self-employed,West,2024-05-22
CUST104048,32,48469.71,510,Unemployed,Southeast,2025-06-16
CUST104049,34,28829.71,687,Student,Midwest,2025-04-18
CUST104050,42,22394.51,665,Full-time,Southwest,2026-03-19
CUST104051,33,34670.2,621,Full-time,Southeast,2024-10-31
CUST104052,37,26288.52,582,Self-employed,Northeast,2025-05-23
CUST104053,28,49533.15,660,Part-time,Midwest,2025-12-10
CUST104054,39,49188.23,696,Full-time,Southwest,2025-11-19
CUST104055,37,32583.92,667,Student,Midwest,2026-06-03
CUST104056,42,98049.7,782,Full-time,Southwest,2024-09-26
CUST104057,41,28826.45,712,Unemployed,Southwest,2026-06-20
CUST104058,39,38034.77,651,Part-time,West,2025-04-10
CUST104059,33,53509.97,715,Full-time,Southwest,2024-09-04
CUST104060,36,59959.51,663,Unemployed,Northeast,2026-06-29
CUST104061,44,71318.39,663,Self-employed,Midwest,2026-04-03
CUST104062,27,48670.26,757,Part-time,Northeast,2024-10-19
CUST104063,27,64402.69,592,Part-time,Southwest,2024-08-27
CUST104064,35,29753.48,661,Full-time,West,2026-06-04
CUST104065,38,60665.89,749,Full-time,Southwest,2025-12-26
CUST104066,25,60302.46,683,Full-time,Southeast,2025-03-04
CUST104067,33,79284.59,632,Full-time,Southwest,2025-04-30
CUST104068,33,18943.27,532,Full-time,Northeast,2025-05-21
CUST104069,18,26682.62,489,Full-time,Southeast,2025-12-29
CUST104070,31,58128.62,815,Full-time,Southeast,2025-05-02
CUST104071,32,15000.0,683,Part-time,Midwest,2026-07-01
CUST104072,32,50081.29,616,Full-time,Southeast,2024-07-15
CUST104073,48,64660.9,686,Full-time,Midwest,2025-04-29
CUST104074,21,30965.57,588,Student,Northeast,2025-09-23
CUST104075,25,33071.08,635,Student,West,2025-09-28
CUST104076,18,24751.42,589,Self-employed,Southeast,2025-09-26
CUST104077,29,31739.07,554,Full-time,West,2025-07-31
CUST104078,30,32155.67,502,Self-employed,Northeast,2026-02-27
CUST104079,28,29516.99,540,Full-time,West,2025-03-08
CUST104080,45,28797.53,736,Part-time,Southwest,2026-03-07
CUST104081,42,35526.99,585,Unemployed,Southeast,2025-11-14
CUST104082,34,35334.07,700,Full-time,Southwest,2024-07-17
CUST104083,30,93279.85,731,Student,Southwest,2025-04-10
CUST104084,44,33611.27,661,Self-employed,Southwest,2024-06-19
CUST104085,33,46857.56,637,Full-time,West,2025-01-18
CUST104086,25,30958.49,669,Full-time,West,2024-10-01
CUST104087,18,30781.89,628,Self-employed,Northeast,2026-05-28
CUST104088,29,18639.41,750,Full-time,Southeast,2025-06-01
CUST104089,41,19789.07,800,Full-time,Northeast,2025-10-13
CUST104090,56,23314.97,768,Full-time,Northeast,2026-07-30
CUST104091,34,43593.51,498,Student,Northeast,2026-05-27
CUST104092,26,65138.96,627,Full-time,Southwest,2026-03-01
CUST104093,22,17961.77,660,Student,Southwest,2026-08-07
CUST104094,39,31348.3,694,Part-time,Northeast,2025-07-29
CUST104095,18,21696.35,530,Full-time,Midwest,2026-06-30
CUST104096,39,35634.71,529,Full-time,Northeast,2024-08-26
CUST104097,42,65127.12,758,Self-employed,Northeast,2025-03-16
CUST104098,38,32823.6,618,Full-time,Northeast,2024-04-28
CUST104099,31,39285.76,548,Full-time,Midwest,2026-06-01
CUST104100,39,77253.91,577,Full-time,Northeast,2026-06-05
CUST104101,35,49318.54,689,Unemployed,Southwest,2024-07-19
CUST104102,26,28508.53,598,Part-time,West,2025-09-06
CUST104103,52,43110.07,678,Full-time,West,2024-10-22
CUST104104,30,27656.14,586,Full-time,West,2026-03-01
CUST104105,41,48495.04,529,Full-time,Southwest,2026-08-06
CUST104106,18,50609.93,766,Self-employed,West,2025-06-06
CUST104107,46,21693.72,689,Full-time,West,2025-04-02
CUST104108,48,43426.16,634,Student,Southeast,2026-05-09
CUST104109,34,38066.58,620,Unemployed,Southwest,2026-08-05
CUST104110,39,51282.5,769,Full-time,Southeast,2026-02-10
CUST104111,39,58343.67,704,Unemployed,West,2026-05-11
CUST104112,27,49754.31,746,Part-time,Northeast,2024-03-30
CUST104113,39,35016.09,616,Part-time,Midwest,2024-04-06
CUST104114,25,61083.59,663,Full-time,Southeast,2026-07-31
CUST104115,27,27095.47,690,Unemployed,West,2025-07-12
CUST104116,45,22153.82,618,Full-time,Southeast,2025-09-13
CUST104117,43,15000.0,652,Self-employed,West,2026-07-21
CUST104118,26,38887.83,616,Full-time,Midwest,2025-01-11
CUST104119,26,27730.94,689,Full-time,Southwest,2024-08-04
CUST104120,27,48001.59,560,Student,Midwest,2025-02-28
CUST104121,41,16530.26,702,Full-time,Midwest,2024-06-06
CUST104122,24,29994.51,683,Full-time,Southeast,2025-02-05
CUST104123,37,49593.82,644,Self-employed,Southeast,2025-04-23
CUST104124,41,25249.81,693,Full-time,Southwest,2024-05-11
CUST104125,33,48250.7,632,Unemployed,Southeast,2024-12-07
CUST104126,44,31236.41,609,Unemployed,West,2024-10-17
CUST104127,30,39546.65,700,Full-time,Northeast,2024-10-04
CUST104128,31,52460.78,704,Part-time,Southeast,2026-07-17
CUST104129,24,61621.04,621,Student,Northeast,2024-11-12
CUST104130,44,41840.56,615,Student,West,2024-10-31
CUST104131,26,27825.14,646,Full-time,Midwest,2025-06-09
CUST104132,37,32659.22,618,Part-time,Northeast,2025-04-09
CUST104133,33,53456.84,774,Part-time,Northeast,2024-08-19
CUST104134,23,25347.51,683,Full-time,West,2026-04-12
CUST104135,27,37044.31,661,Part-time,West,2025-05-12
CUST104136,47,33737.06,590,Full-time,Southeast,2024-10-12
CUST104137,36,38310.8,715,Full-time,Southwest,2025-12-31
CUST104138,23,25484.43,614,Full-time,Southeast,2025-12-27
CUST104139,37,17441.8,611,Unemployed,West,2026-08-10
CUST104140,32,50733.12,717,Full-time,Southwest,2025-11-15
CUST104141,68,61936.14,689,Full-time,Midwest,2025-10-06
CUST104142,36,17917.29,472,Full-time,West,2024-05-07
CUST104143,30,47382.9,648,Full-time,Southeast,2026-06-03
CUST104144,48,65344.75,669,Student,West,2025-01-28
CUST104145,18,52478.56,634,Full-time,Southeast,2026-06-19
CUST104146,34,33272.9,672,Full-time,West,2024-09-17
CUST104147,53,26250.14,524,Student,West,2025-07-01
CUST104148,32,41624.33,447,Full-time,Midwest,2025-08-08
CUST104149,18,44869.04,586,Full-time,Northeast,2024-05-15
CUST104150,30,41903.03,681,Self-employed,Southwest,2024-10-31
CUST104151,48,37009.85,418,Self-employed,Southwest,2026-05-14
CUST104152,37,24656.77,596,Full-time,West,2025-12-25
CUST104153,25,48543.22,515,Self-employed,Southeast,2025-12-18
CUST104154,27,49606.87,641,Part-time,Southeast,2025-03-01
CUST104155,28,43930.76,806,Part-time,Southeast,2024-08-21
CUST104156,37,42190.36,643,Full-time,Southeast,2025-02-05
CUST104157,47,85447.91,651,Self-employed,Northeast,2025-08-29
CUST104158,44,30303.83,722,Part-time,Northeast,2024-11-02
CUST104159,38,71442.33,661,Self-employed,Midwest,2024-10-22
CUST104160,20,28844.91,643,Student,West,2026-06-04
CUST104161,20,66106.86,729,Unemployed,Northeast,2025-04-29
CUST104162,39,69913.59,695,Self-employed,Southeast,2024-12-03
CUST104163,20,35176.27,681,Full-time,West,2025-03-06
CUST104164,31,84747.66,649,Full-time,Northeast,2026-01-12
CUST104165,37,49566.29,634,Part-time,Northeast,2026-03-26
CUST104166,22,27044.19,728,Full-time,West,2025-12-03
CUST104167,23,33915.57,634,Self-employed,Southeast,2025-10-11
CUST104168,33,66819.02,752,Self-employed,Southeast,2024-06-03
CUST104169,39,60802.07,581,Part-time,Northeast,2025-02-19
CUST104170,44,24931.36,767,Full-time,Midwest,2024-08-16
CUST104171,40,37696.94,695,Unemployed,West,2026-07-21
CUST104172,34,43984.18,587,Part-time,West,2024-10-01
CUST104173,26,31938.83,698,Full-time,Southwest,2026-03-03
CUST104174,23,115961.08,611,Part-time,Southwest,2025-04-08
CUST104175,28,44584.82,662,Full-time,Southwest,2025-09-11
CUST104176,38,39033.85,623,Self-employed,Southwest,2024-07-23
CUST104177,37,68588.69,650,Full-time,Midwest,2025-01-04
CUST104178,18,34052.34,730,Part-time,Southeast,2025-07-09
CUST104179,26,63154.69,698,Full-time,West,2025-05-27
CUST104180,46,18949.26,575,Full-time,West,2024-12-06
CUST104181,34,32723.73,579,Full-time,Northeast,2024-11-26
CUST104182,19,64349.32,680,Full-time,Northeast,2025-04-02
CUST104183,57,81355.93,685,Unemployed,Southwest,2024-11-19
CUST104184,33,28339.64,609,Self-employed,Northeast,2024-09-26
CUST104185,37,26891.9,779,Full-time,West,2026-07-17
CUST104186,37,51810.64,721,Full-time,West,2025-09-28
CUST104187,30,30322.18,613,Self-employed,Northeast,2024-06-20
CUST104188,26,35565.81,605,Full-time,Southwest,2025-11-07
CUST104189,55,59538.73,642,Full-time,Northeast,2024-08-26
CUST104190,44,31418.56,635,Full-time,Southeast,2025-04-23
CUST104191,42,16573.47,754,Part-time,Midwest,2025-12-21
CUST104192,39,22348.44,733,Student,Southwest,2025-10-13
CUST104193,23,40315.05,662,Full-time,Northeast,2025-06-18
CUST104194,46,17351.94,710,Student,Northeast,2026-04-27
CUST104195,25,35111.28,721,Unemployed,Southeast,2025-11-18
CUST104196,36,21451.64,664,Student,Southwest,2024-12-29
CUST104197,18,83949.66,690,Self-employed,Midwest,2024-06-16
CUST104198,18,106331.21,704,Unemployed,Southeast,2024-05-09
CUST104199,37,24929.6,696,Part-time,Northeast,2025-09-14
CUST104200,25,45050.59,601,Unemployed,West,2024-09-22
CUST104201,18,26051.18,609,Full-time,Southwest,2025-09-03
CUST104202,39,34919.75,638,Self-employed,West,2024-09-11
CUST104203,55,90360.38,607,Part-time,Midwest,2024-06-11
CUST104204,47,32532.35,549,Full-time,West,2025-07-22
CUST104205,31,35287.47,710,Full-time,Southwest,2025-03-09
CUST104206,34,26261.57,685,Full-time,Midwest,2024-07-20
CUST104207,42,67223.97,559,Full-time,Midwest,2026-04-16
CUST104208,45,15000.0,641,Full-time,Midwest,2026-01-11
CUST104209,30,32883.99,646,Full-time,Midwest,2025-02-15
CUST104210,34,39314.6,673,Full-time,Southwest,2026-03-11
CUST104211,37,29807.5,578,Part-time,Midwest,2024-09-21
CUST104212,39,59195.18,558,Full-time,West,2025-12-25
CUST104213,32,68934.52,698,Full-time,West,2025-10-24
CUST104214,32,21259.99,544,Full-time,Midwest,2024-09-07
CUST104215,47,102957.24,642,Full-time,Southeast,2025-05-12
CUST104216,46,21152.93,635,Full-time,Southwest,2024-09-24
CUST104217,38,71674.03,650,Student,Southwest,2025-02-14
CUST104218,51,42934.13,678,Full-time,Southeast,2025-05-23
CUST104219,30,31994.99,779,Full-time,West,2025-05-26
CUST104220,50,33382.43,540,Part-time,Southwest,2024-09-14
CUST104221,39,39534.11,725,Unemployed,Southwest,2024-03-27
CUST104222,66,44081.17,471,Full-time,Southwest,2026-07-23
CUST104223,22,26527.32,764,Full-time,Southeast,2025-05-30
CUST104224,27,36124.52,506,Part-time,Southwest,2024-10-01
CUST104225,38,28373.11,842,Full-time,Northeast,2025-01-31
CUST104226,37,23230.65,630,Full-time,Southwest,2025-06-18
CUST104227,53,27783.84,756,Student,Midwest,2024-09-22
CUST104228,27,23920.99,741,Student,Midwest,2025-07-02
CUST104229,43,33220.76,627,Part-time,Southwest,2026-04-17
CUST104230,45,48757.47,633,Full-time,Southeast,2025-12-20
CUST104231,41,42375.25,597,Part-time,Southwest,2026-07-06
CUST104232,24,97582.67,719,Student,Northeast,2024-12-11
CUST104233,48,15000.0,628,Student,Southwest,2024-04-19
CUST104234,46,49573.09,598,Full-time,Southwest,2025-09-17
CUST104235,39,40250.96,700,Full-time,Northeast,2024-11-14
CUST104236,36,57933.53,592,Full-time,Southwest,2024-04-11
CUST104237,36,55404.13,635,Self-employed,Southwest,2025-09-05
CUST104238,33,37262.91,668,Full-time,Midwest,2024-07-07
CUST104239,40,43377.37,611,Full-time,Southwest,2026-07-29
CUST104240,34,28714.83,623,Full-time,Northeast,2025-01-01
CUST104241,25,52899.86,775,Full-time,West,2026-03-22
CUST104242,23,17231.7,644,Unemployed,West,2024-10-03
CUST104243,26,56929.67,633,Full-time,Southwest,2026-08-05
CUST104244,36,39718.48,646,Full-time,Northeast,2024-08-19
CUST104245,33,32235.45,694,Self-employed,Midwest,2025-09-03
CUST104246,36,36147.39,582,Part-time,West,2026-01-19
CUST104247,39,37360.22,692,Self-employed,Southwest,2025-04-18
CUST104248,27,71954.32,679,Self-employed,West,2024-04-04
CUST104249,48,171969.45,525,Full-time,Southwest,2026-03-27
CUST104250,31,69490.26,794,Full-time,Southwest,2025-11-17
CUST104251,29,31119.92,769,Full-time,Southeast,2025-02-03
CUST104252,38,53284.56,599,Self-employed,West,2026-05-24
CUST104253,18,54339.04,575,Student,Midwest,2024-05-05
CUST104254,26,26467.63,677,Full-time,West,2025-05-15
CUST104255,43,22757.28,553,Self-employed,Southeast,2024-04-04
CUST104256,18,39008.06,762,Self-employed,Southeast,2025-08-17
CUST104257,45,57726.32,624,Student,Northeast,2024-08-19
CUST104258,49,19432.19,781,Full-time,Southwest,2025-10-30
CUST104259,30,29015.8,598,Full-time,Southwest,2025-07-23
CUST104260,36,51932.15,651,Self-employed,Southeast,2025-10-16
CUST104261,45,40895.51,755,Self-employed,Southeast,2025-04-24
CUST104262,29,75911.47,635,Self-employed,Midwest,2026-01-31
CUST104263,42,21266.42,680,Unemployed,Southwest,2025-06-02
CUST104264,27,115667.41,741,Full-time,Southeast,2024-08-13
CUST104265,29,20088.51,618,Part-time,Midwest,2026-03-31
CUST104266,26,16104.86,565,Full-time,Northeast,2024-09-23
CUST104267,37,39084.81,550,Full-time,West,2024-07-31
CUST104268,45,24088.59,703,Full-time,West,2026-07-14
CUST104269,32,39440.95,689,Full-time,Southwest,2025-01-03
CUST104270,21,38825.13,739,Full-time,West,2025-06-17
CUST104271,23,36750.3,639,Part-time,Southwest,2025-02-04
CUST104272,37,27471.79,552,Unemployed,West,2025-11-30
CUST104273,52,48761.45,483,Full-time,Midwest,2026-02-03
CUST104274,37,34793.93,850,Full-time,Southeast,2025-12-07
CUST104275,30,65949.8,699,Full-time,West,2026-04-02
CUST104276,41,37005.89,670,Full-time,Northeast,2025-08-26
CUST104277,31,26001.48,680,Full-time,Midwest,2024-07-15
CUST104278,30,18779.67,552,Part-time,Southwest,2024-10-05
CUST104279,24,37143.75,600,Unemployed,Southwest,2026-03-10
CUST104280,48,22671.36,790,Full-time,Southwest,2025-04-15
CUST104281,18,21862.26,709,Part-time,Midwest,2026-06-10
CUST104282,41,50886.64,602,Self-employed,West,2026-06-23
CUST104283,29,18034.62,567,Full-time,Southeast,2025-02-15
CUST104284,29,75772.22,621,Full-time,Northeast,2025-11-23
CUST104285,50,43125.61,636,Full-time,Southwest,2024-12-09
CUST104286,26,39350.77,813,Full-time,Southeast,2026-03-31
CUST104287,27,25193.85,645,Unemployed,Midwest,2026-05-01
CUST104288,32,56611.51,570,Full-time,Midwest,2024-11-29
CUST104289,38,40082.41,655,Full-time,Southeast,2026-02-15
CUST104290,29,29473.79,679,Full-time,West,2026-06-24
CUST104291,18,43911.04,563,Full-time,Southeast,2024-09-26
CUST104292,25,18821.34,690,Student,Southwest,2024-12-08
CUST104293,46,19227.61,750,Full-time,Northeast,2024-05-27
CUST104294,34,24243.8,670,Self-employed,West,2025-03-10
CUST104295,38,46971.08,600,Full-time,West,2025-06-25
CUST104296,31,40076.03,620,Full-time,Northeast,2025-01-07
CUST104297,27,64346.68,535,Full-time,Southwest,2024-09-23
CUST104298,50,26529.29,649,Unemployed,Midwest,2025-02-12
CUST104299,32,51979.28,683,Full-time,Northeast,2025-11-09
CUST104300,29,38130.06,592,Self-employed,Southwest,2024-06-30
CUST104301,44,26255.47,805,Full-time,Southwest,2024-12-10
CUST104302,26,47733.49,719,Part-time,West,2024-07-11
CUST104303,28,38960.15,525,Part-time,Southwest,2025-04-16
CUST104304,34,30239.26,527,Part-time,Southwest,2025-07-18
CUST104305,34,40900.58,586,Full-time,Southwest,2024-08-10
CUST104306,36,37862.31,777,Full-time,Southwest,2025-02-27
CUST104307,54,37452.94,726,Unemployed,Midwest,2024-10-07
CUST104308,37,33334.0,781,Part-time,Southwest,2024-06-30
CUST104309,18,22309.62,660,Full-time,Northeast,2025-12-09
CUST104310,37,41508.12,644,Full-time,Southwest,2026-02-27
CUST104311,34,27966.94,566,Full-time,Southeast,2026-04-05
CUST104312,34,25358.06,686,Full-time,Midwest,2025-03-10
CUST104313,36,36014.79,645,Full-time,Southwest,2024-09-10
CUST104314,33,55843.7,642,Full-time,Northeast,2024-04-16
CUST104315,33,43631.13,781,Full-time,Southwest,2026-07-16
CUST104316,40,31602.33,650,Part-time,Southeast,2026-08-12
CUST104317,28,31035.73,759,Student,Southwest,2024-12-31
CUST104318,24,53429.38,540,Self-employed,Southwest,2025-12-22
CUST104319,64,15000.0,850,Full-time,Northeast,2025-06-25
CUST104320,26,57458.27,632,Self-employed,Southeast,2026-06-06
CUST104321,35,17269.43,713,Full-time,West,2026-06-09
CUST104322,19,21227.79,724,Part-time,Southeast,2025-05-11
CUST104323,35,31843.24,622,Full-time,Midwest,2024-12-22
CUST104324,24,106569.84,721,Full-time,Northeast,2024-07-03
CUST104325,29,85377.57,725,Part-time,Southwest,2025-06-19
CUST104326,44,55155.93,606,Full-time,Northeast,2025-01-29
CUST104327,38,47119.59,607,Part-time,Southeast,2024-07-26
CUST104328,39,17360.89,663,Part-time,Midwest,2025-08-03
CUST104329,18,43068.24,651,Full-time,Southwest,2026-02-13
CUST104330,52,31346.26,764,Full-time,Midwest,2024-08-25
CUST104331,22,27791.87,712,Part-time,West,2026-08-11
CUST104332,49,43030.37,654,Self-employed,Midwest,2025-12-16
CUST104333,44,32467.68,705,Self-employed,Southeast,2026-04-22
CUST104334,39,59348.66,506,Full-time,Northeast,2025-01-31
CUST104335,25,16794.73,613,Self-employed,Southwest,2025-12-22
CUST104336,35,41512.72,681,Full-time,Midwest,2025-10-18
CUST104337,29,27021.99,743,Full-time,Southwest,2025-01-23
CUST104338,34,33378.39,674,Part-time,Southeast,2025-11-29
CUST104339,31,46031.53,769,Full-time,Southeast,2025-10-02
CUST104340,18,24275.22,725,Full-time,Midwest,2025-06-05
CUST104341,45,43213.34,623,Full-time,Southeast,2026-05-03
CUST104342,33,36477.39,649,Self-employed,West,2024-05-22
CUST104343,29,29814.08,690,Unemployed,Southwest,2024-04-12
CUST104344,28,32475.54,626,Student,West,2024-12-01
CUST104345,37,37438.38,774,Full-time,Southeast,2026-05-11
CUST104346,25,28409.35,576,Full-time,Northeast,2025-06-28
CUST104347,18,40263.17,683,Self-employed,Northeast,2025-10-09
CUST104348,38,35412.51,715,Full-time,West,2026-03-22
CUST104349,39,30482.95,636,Full-time,West,2024-07-12
CUST104350,32,82078.3,619,Full-time,Southwest,2025-08-17
CUST104351,22,48380.78,654,Part-time,Midwest,2025-01-23
CUST104352,34,33785.25,720,Part-time,Southeast,2024-12-20
CUST104353,19,42857.55,622,Full-time,Southwest,2025-11-08
CUST104354,23,25284.1,579,Full-time,Midwest,2025-10-14
CUST104355,26,32973.28,746,Self-employed,Southwest,2024-04-21
CUST104356,42,34751.05,689,Part-time,Northeast,2024-08-26
CUST104357,30,22901.16,735,Full-time,Midwest,2025-06-04
CUST104358,29,47777.46,716,Full-time,Southwest,2025-05-06
CUST104359,53,31967.48,823,Student,Southwest,2026-08-06
CUST104360,37,34202.02,743,Part-time,Northeast,2026-02-17
CUST104361,37,31072.43,605,Part-time,Northeast,2026-08-08
CUST104362,30,151993.15,695,Part-time,West,2024-09-11
CUST104363,28,29786.88,618,Student,Southeast,2024-05-17
CUST104364,18,15821.03,625,Full-time,Midwest,2026-03-25
CUST104365,43,19536.32,554,Full-time,Southwest,2025-12-12
CUST104366,38,56482.5,638,Full-time,Midwest,2025-10-11
CUST104367,32,73233.17,700,Self-employed,West,2024-09-06
CUST104368,32,29530.86,655,Full-time,West,2025-08-24
CUST104369,41,71362.47,577,Full-time,Southeast,2026-07-07
CUST104370,18,56034.09,545,Full-time,Northeast,2025-03-22
CUST104371,28,36854.53,818,Part-time,West,2026-04-08
CUST104372,22,35696.19,684,Part-time,Southwest,2025-01-29
CUST104373,51,43538.1,598,Full-time,Southwest,2024-07-29
CUST104374,42,59566.89,694,Full-time,Midwest,2026-06-16
CUST104375,18,47991.66,824,Self-employed,Midwest,2024-04-01
CUST104376,18,29597.24,706,Full-time,Northeast,2025-01-14
CUST104377,32,37108.7,450,Self-employed,Midwest,2026-06-29
CUST104378,29,97886.95,850,Full-time,Midwest,2026-02-03
CUST104379,20,44938.32,521,Unemployed,Northeast,2026-03-21
CUST104380,53,59349.35,644,Full-time,Southwest,2024-07-06
CUST104381,37,51172.02,574,Part-time,Southwest,2024-11-23
CUST104382,38,45388.36,604,Full-time,West,2025-09-23
CUST104383,27,42146.82,681,Full-time,Northeast,2025-05-10
CUST104384,41,60103.65,504,Self-employed,Southeast,2025-10-14
CUST104385,30,55458.43,653,Part-time,Midwest,2025-08-25
CUST104386,31,45195.47,746,Self-employed,West,2025-02-04
CUST104387,40,29372.29,596,Part-time,Southeast,2026-02-25
CUST104388,18,47738.88,555,Part-time,West,2024-10-22
CUST104389,49,38942.69,649,Unemployed,West,2024-05-13
CUST104390,35,34936.41,634,Full-time,Northeast,2024-04-18
CUST104391,46,133980.45,615,Unemployed,Southeast,2026-03-17
CUST104392,23,20078.94,570,Full-time,Southeast,2025-08-20
CUST104393,24,61779.74,698,Full-time,Midwest,2025-12-26
CUST104394,22,27222.47,704,Self-employed,West,2025-02-07
CUST104395,36,42575.66,580,Full-time,Southeast,2025-11-04
CUST104396,34,127499.07,590,Full-time,Southwest,2025-09-04
CUST104397,29,26028.15,670,Full-time,Northeast,2026-04-15
CUST104398,23,28976.99,587,Full-time,Midwest,2025-04-13
CUST104399,21,39819.77,673,Part-time,Southeast,2025-05-04
CUST104400,33,27412.44,770,Full-time,West,2025-04-21
CUST104401,29,59744.08,655,Full-time,Southwest,2025-10-21
CUST104402,27,31554.19,568,Full-time,Southeast,2024-10-25
CUST104403,49,53868.67,689,Full-time,Southwest,2025-03-03
CUST104404,33,22067.58,646,Full-time,Southeast,2026-03-13
CUST104405,46,17799.5,648,Full-time,Midwest,2025-09-27
CUST104406,28,36205.15,695,Self-employed,Midwest,2025-01-16
CUST104407,36,19814.54,711,Self-employed,West,2026-05-04
CUST104408,33,79476.85,662,Full-time,Southeast,2025-10-11
CUST104409,18,20162.68,655,Full-time,Northeast,2024-07-15
CUST104410,48,25160.76,814,Full-time,Northeast,2025-07-25
CUST104411,32,48345.53,750,Full-time,West,2025-05-27
CUST104412,41,30826.69,722,Full-time,Southeast,2024-12-29
CUST104413,26,20266.52,669,Unemployed,Northeast,2025-11-06
CUST104414,32,100507.12,584,Self-employed,Midwest,2024-08-24
CUST104415,25,25572.29,744,Full-time,West,2026-07-30
CUST104416,46,36742.3,670,Full-time,West,2025-06-28
CUST104417,37,36529.06,616,Part-time,West,2025-03-11
CUST104418,37,55250.86,641,Student,Southwest,2026-01-18
CUST104419,47,49417.44,587,Full-time,West,2024-10-02
CUST104420,45,27665.45,739,Self-employed,Southwest,2026-06-05
CUST104421,41,34661.25,711,Full-time,Northeast,2025-01-25
CUST104422,19,36238.77,673,Self-employed,Midwest,2025-02-08
CUST104423,27,56220.22,656,Full-time,Midwest,2024-09-27
CUST104424,23,23724.3,608,Part-time,Midwest,2026-02-14
CUST104425,41,99523.57,500,Full-time,West,2026-04-01
CUST104426,35,28520.19,554,Full-time,West,2025-03-26
CUST104427,20,39977.13,604,Part-time,Midwest,2024-04-20
CUST104428,32,23813.42,593,Part-time,Northeast,2024-09-30
CUST104429,19,22377.88,681,Part-time,Southeast,2026-02-11
CUST104430,33,27078.82,720,Full-time,Northeast,2025-08-24
CUST104431,18,25932.82,650,Self-employed,Midwest,2025-12-24
CUST104432,39,33309.05,765,Full-time,Southeast,2024-10-04
CUST104433,37,25834.49,601,Part-time,Northeast,2025-05-25
CUST104434,53,54885.18,649,Full-time,Northeast,2025-07-29
CUST104435,42,28216.36,656,Full-time,Midwest,2026-08-09
CUST104436,29,26843.61,741,Full-time,Northeast,2025-02-08
CUST104437,42,33629.67,667,Student,Northeast,2025-07-25
CUST104438,20,62741.44,670,Part-time,Southeast,2026-07-10
CUST104439,24,44209.47,535,Full-time,Southwest,2026-02-24
CUST104440,37,38374.16,592,Self-employed,Southwest,2024-11-19
CUST104441,18,21059.98,742,Full-time,Southeast,2024-10-31
CUST104442,33,23999.33,504,Full-time,Southwest,2025-06-10
CUST104443,23,22577.64,760,Full-time,Northeast,2024-10-23
CUST104444,35,72264.12,697,Self-employed,Southwest,2024-11-09
CUST104445,23,50957.81,603,Student,Northeast,2025-02-24
CUST104446,38,27235.34,597,Student,Northeast,2026-02-13
CUST104447,34,31133.28,802,Full-time,West,2025-08-12
CUST104448,48,27684.26,765,Full-time,Midwest,2024-09-02
CUST104449,34,26939.87,651,Self-employed,Midwest,2025-11-17
CUST104450,26,49371.84,670,Full-time,Southeast,2025-01-16
CUST104451,31,35263.68,611,Part-time,Southwest,2024-08-24
CUST104452,20,102388.07,670,Student,Southwest,2025-05-07
CUST104453,38,70450.24,609,Full-time,Southwest,2025-05-29
CUST104454,39,72349.67,654,Full-time,Southeast,2026-03-03
CUST104455,58,54290.83,795,Unemployed,Southwest,2025-06-08
CUST104456,27,33183.35,652,Part-time,Southwest,2026-07-08
CUST104457,31,52522.97,581,Student,Midwest,2026-05-07
CUST104458,28,34304.28,557,Part-time,Southeast,2025-04-29
CUST104459,36,83585.41,669,Full-time,Southwest,2026-02-05
CUST104460,37,48142.74,602,Self-employed,Midwest,2025-10-15
CUST104461,33,45164.3,678,Self-employed,Southeast,2025-10-04
CUST104462,44,42496.74,538,Student,West,2025-06-28
CUST104463,27,87826.62,711,Full-time,Midwest,2024-12-13
CUST104464,43,21053.29,580,Full-time,Midwest,2025-07-21
CUST104465,39,91787.33,663,Full-time,Southeast,2024-08-08
