transaction_id,customer_id,merchant_id,merchant_category,transaction_amount,num_installments,transaction_date,fee_revenue,is_default,true_default_probability
TXN1028192,CUST103092,MER1295,Beauty & Wellness,110.82,2,2026-07-30,6.65,0,0.0259
TXN1028193,CUST101845,MER1000,Health & Fitness,170.78,3,2026-01-31,7.69,0,0.0722
TXN1028194,CUST100761,MER1174,Sporting Goods,235.79,3,2026-07-03,11.79,0,0.0648
TXN1028195,CUST104339,MER1141,Sporting Goods,248.16,2,2026-06-18,12.41,0,0.0254
TXN1028196,CUST104191,MER1075,Electronics,550.86,3,2026-06-25,24.79,0,0.0414
TXN1028197,CUST100745,MER1271,Jewelry & Accessories,263.74,4,2026-03-30,17.14,0,0.0997
TXN1028198,CUST103790,MER1292,Sporting Goods,231.79,4,2025-10-19,11.59,0,0.2201
TXN1028199,CUST100731,MER1391,Education,421.81,6,2025-11-27,10.55,0,0.4692
TXN1028200,CUST102285,MER1285,Travel,596.83,2,2025-10-22,20.89,0,0.0715
TXN1028201,CUST102356,MER1013,Jewelry & Accessories,272.21,6,2026-01-13,17.69,0,0.1306
TXN1028202,CUST102104,MER1076,Groceries,41.08,6,2026-02-26,1.23,0,0.0525
TXN1028203,CUST101801,MER1014,Health & Fitness,195.0,2,2025-10-14,8.78,0,0.0847
TXN1028204,CUST102365,MER1078,Groceries,65.33,2,2026-07-02,1.96,1,0.0249
TXN1028205,CUST103622,MER1064,Sporting Goods,247.65,12,2025-12-14,12.38,1,0.1465
TXN1028206,CUST101747,MER1382,Travel,1239.65,2,2026-03-10,43.39,1,0.2298
TXN1028207,CUST102941,MER1377,Home & Furniture,620.81,2,2026-05-25,24.83,1,0.0929
TXN1028208,CUST101895,MER1124,Fashion & Apparel,161.08,12,2026-01-29,8.86,0,0.2133
TXN1028209,CUST104877,MER1164,Home & Furniture,329.39,3,2026-07-06,13.18,0,0.1266
TXN1028210,CUST103495,MER1331,Groceries,41.82,3,2026-06-24,1.25,0,0.1472
TXN1028211,CUST104317,MER1138,Education,244.71,12,2026-06-26,6.12,0,0.0703
TXN1028212,CUST102222,MER1143,Home & Furniture,442.83,6,2025-09-21,17.71,1,0.1018
TXN1028213,CUST101326,MER1174,Travel,653.59,3,2025-10-06,22.88,1,0.1296
TXN1028214,CUST100409,MER1046,Travel,733.8,3,2025-10-10,25.68,0,0.0837
TXN1028215,CUST104127,MER1046,Groceries,50.33,6,2025-09-23,1.51,0,0.0374
TXN1028216,CUST103557,MER1300,Health & Fitness,112.69,2,2026-01-05,5.07,0,0.024
TXN1028217,CUST104141,MER1337,Home & Furniture,401.89,3,2026-05-24,16.08,0,0.0558
TXN1028218,CUST103473,MER1053,Home & Furniture,870.41,2,2025-11-02,34.82,0,0.0468
TXN1028219,CUST100206,MER1193,Fashion & Apparel,122.63,2,2026-04-03,6.74,0,0.0899
TXN1028220,CUST102187,MER1155,Electronics,499.68,2,2026-08-30,22.49,0,0.146
TXN1028221,CUST101747,MER1195,Travel,667.45,4,2026-04-25,23.36,1,0.2671
TXN1028222,CUST102229,MER1262,Fashion & Apparel,82.28,2,2026-05-18,4.53,0,0.1024
TXN1028223,CUST103395,MER1321,Sporting Goods,244.6,3,2026-02-08,12.23,0,0.1673
TXN1028224,CUST102862,MER1213,Fashion & Apparel,183.08,3,2026-05-19,10.07,0,0.2894
TXN1028225,CUST103210,MER1072,Health & Fitness,163.11,6,2026-09-10,7.34,0,0.0494
TXN1028226,CUST101106,MER1369,Home & Furniture,627.82,2,2025-10-14,25.11,0,0.0544
TXN1028227,CUST102512,MER1106,Beauty & Wellness,140.38,3,2025-10-24,8.42,0,0.111
TXN1028228,CUST101229,MER1135,Education,691.22,6,2026-07-27,17.28,0,0.2238
TXN1028229,CUST102598,MER1118,Travel,825.45,2,2026-07-09,28.89,0,0.1102
TXN1028230,CUST101549,MER1399,Jewelry & Accessories,230.45,6,2026-02-19,14.98,0,0.0914
TXN1028231,CUST101139,MER1107,Health & Fitness,225.49,3,2026-07-15,10.15,0,0.0283
TXN1028232,CUST104707,MER1118,Groceries,15.0,3,2026-02-03,0.45,0,0.0351
TXN1028233,CUST101408,MER1138,Jewelry & Accessories,337.89,3,2026-01-05,21.96,0,0.0557
TXN1028234,CUST103154,MER1181,Electronics,352.9,4,2026-02-17,15.88,0,0.0616
TXN1028235,CUST103155,MER1304,Home & Furniture,493.92,4,2026-09-03,19.76,0,0.0639
TXN1028236,CUST102916,MER1314,Fashion & Apparel,93.22,2,2025-09-23,5.13,1,0.0979
TXN1028237,CUST103656,MER1337,Education,480.04,3,2026-02-13,12.0,0,0.1324
TXN1028238,CUST103072,MER1096,Health & Fitness,206.03,12,2026-04-01,9.27,0,0.1911
TXN1028239,CUST104304,MER1039,Electronics,297.25,2,2026-05-14,13.38,0,0.2455
TXN1028240,CUST100132,MER1359,Groceries,92.25,2,2026-06-18,2.77,1,0.0224
TXN1028241,CUST100391,MER1015,Sporting Goods,159.83,3,2026-07-10,7.99,1,0.0838
TXN1028242,CUST102809,MER1130,Groceries,32.24,3,2026-01-05,0.97,0,0.0763
TXN1028243,CUST102086,MER1085,Education,358.79,4,2025-12-07,8.97,0,0.0469
TXN1028244,CUST101114,MER1368,Electronics,339.21,2,2026-06-01,15.26,1,0.1308
TXN1028245,CUST101874,MER1357,Electronics,344.62,3,2026-02-23,15.51,0,0.0536
TXN1028246,CUST103296,MER1058,Education,307.45,3,2025-12-23,7.69,1,0.1064
TXN1028247,CUST104323,MER1094,Groceries,72.93,2,2026-01-28,2.19,0,0.0511
TXN1028248,CUST100945,MER1288,Groceries,72.57,2,2025-09-28,2.18,0,0.0186
TXN1028249,CUST101535,MER1326,Beauty & Wellness,84.49,3,2026-06-29,5.07,0,0.0114
TXN1028250,CUST100725,MER1324,Home & Furniture,390.54,2,2026-08-31,15.62,0,0.1122
TXN1028251,CUST104980,MER1037,Travel,694.91,2,2026-06-23,24.32,0,0.054
TXN1028252,CUST100101,MER1351,Sporting Goods,180.93,2,2025-11-17,9.05,0,0.0765
TXN1028253,CUST100811,MER1074,Home & Furniture,349.06,3,2026-07-17,13.96,0,0.1235
TXN1028254,CUST102011,MER1122,Fashion & Apparel,70.67,3,2025-11-05,3.89,1,0.0693
TXN1028255,CUST101046,MER1167,Education,445.37,2,2026-05-05,11.13,0,0.0552
TXN1028256,CUST103478,MER1044,Jewelry & Accessories,159.78,2,2026-01-05,10.39,0,0.1673
TXN1028257,CUST100121,MER1250,Fashion & Apparel,160.2,2,2025-10-04,8.81,0,0.0971
TXN1028258,CUST102616,MER1052,Fashion & Apparel,135.88,2,2026-05-17,7.47,0,0.0174
TXN1028259,CUST101032,MER1189,Electronics,614.07,4,2025-11-07,27.63,0,0.0398
TXN1028260,CUST103186,MER1117,Health & Fitness,83.87,3,2026-01-02,3.77,0,0.0287
TXN1028261,CUST100600,MER1083,Fashion & Apparel,98.08,4,2026-05-03,5.39,0,0.0246
TXN1028262,CUST101035,MER1171,Electronics,531.87,4,2026-01-25,23.93,0,0.0406
TXN1028263,CUST104185,MER1057,Electronics,531.59,3,2025-12-19,23.92,0,0.0331
TXN1028264,CUST104528,MER1391,Travel,395.26,4,2026-07-01,13.83,0,0.0701
TXN1028265,CUST101904,MER1125,Groceries,91.81,2,2026-01-24,2.75,0,0.0391
TXN1028266,CUST102966,MER1334,Beauty & Wellness,64.86,4,2026-04-18,3.89,0,0.0397
TXN1028267,CUST103447,MER1271,Home & Furniture,965.54,4,2026-01-27,38.62,0,0.0658
TXN1028268,CUST103853,MER1062,Education,455.67,2,2025-11-13,11.39,0,0.0751
TXN1028269,CUST102730,MER1022,Education,652.2,2,2026-01-21,16.31,0,0.0757
TXN1028270,CUST102931,MER1148,Home & Furniture,168.56,6,2026-03-12,6.74,1,0.171
TXN1028271,CUST103953,MER1397,Jewelry & Accessories,837.42,4,2026-05-28,54.43,0,0.1565
TXN1028272,CUST102783,MER1219,Groceries,59.67,12,2026-01-23,1.79,0,0.1178
TXN1028273,CUST102743,MER1076,Sporting Goods,262.59,2,2026-03-26,13.13,1,0.1179
TXN1028274,CUST101483,MER1013,Health & Fitness,154.24,2,2026-02-07,6.94,1,0.049
TXN1028275,CUST104230,MER1264,Home & Furniture,735.66,3,2026-06-26,29.43,1,0.1103
TXN1028276,CUST102262,MER1181,Education,676.12,3,2026-02-08,16.9,0,0.0507
TXN1028277,CUST102809,MER1268,Education,806.88,2,2025-09-27,20.17,0,0.1165
TXN1028278,CUST103189,MER1062,Sporting Goods,179.98,3,2026-05-16,9.0,0,0.0408
TXN1028279,CUST102757,MER1242,Fashion & Apparel,202.97,2,2026-06-06,11.16,1,0.1559
TXN1028280,CUST102266,MER1345,Travel,908.26,2,2026-04-25,31.79,0,0.1148
TXN1028281,CUST102464,MER1169,Education,606.59,4,2026-03-03,15.16,0,0.0526
TXN1028282,CUST100503,MER1209,Jewelry & Accessories,378.38,12,2026-03-20,24.59,0,0.2796
TXN1028283,CUST104145,MER1142,Beauty & Wellness,96.53,3,2026-01-19,5.79,1,0.0745
TXN1028284,CUST100418,MER1371,Health & Fitness,138.78,12,2026-07-09,6.25,1,0.4552
TXN1028285,CUST104939,MER1018,Jewelry & Accessories,311.7,3,2026-04-07,20.26,0,0.4368
TXN1028286,CUST104874,MER1167,Health & Fitness,141.38,3,2025-10-23,6.36,0,0.0405
TXN1028287,CUST104436,MER1162,Jewelry & Accessories,469.01,2,2026-09-02,30.49,0,0.0498
TXN1028288,CUST100403,MER1330,Education,710.89,6,2026-01-20,17.77,1,0.2244
TXN1028289,CUST100135,MER1116,Groceries,18.42,2,2026-07-06,0.55,0,0.0273
TXN1028290,CUST103116,MER1365,Electronics,359.87,4,2025-11-09,16.19,0,0.0508
TXN1028291,CUST100864,MER1167,Beauty & Wellness,35.32,2,2025-10-21,2.12,0,0.0145
TXN1028292,CUST104708,MER1028,Groceries,63.97,2,2025-12-18,1.92,0,0.0677
TXN1028293,CUST103334,MER1268,Home & Furniture,355.07,3,2025-12-18,14.2,0,0.0232
TXN1028294,CUST104343,MER1023,Groceries,34.01,3,2026-01-13,1.02,0,0.0364
TXN1028295,CUST104972,MER1139,Travel,798.57,6,2025-10-23,27.95,1,0.1964
TXN1028296,CUST104695,MER1169,Fashion & Apparel,60.72,2,2026-04-26,3.34,0,0.1265
TXN1028297,CUST100535,MER1211,Education,598.55,2,2026-07-29,14.96,0,0.024
TXN1028298,CUST104925,MER1034,Travel,962.81,4,2026-03-21,33.7,0,0.0366
TXN1028299,CUST100368,MER1380,Beauty & Wellness,66.97,2,2026-05-02,4.02,0,0.0199
TXN1028300,CUST103928,MER1257,Travel,1046.85,3,2026-05-13,36.64,0,0.1341
TXN1028301,CUST103790,MER1056,Sporting Goods,153.19,2,2025-10-10,7.66,0,0.1877
TXN1028302,CUST101116,MER1059,Home & Furniture,668.28,2,2026-04-27,26.73,0,0.0583
TXN1028303,CUST102006,MER1340,Electronics,803.62,2,2026-03-11,36.16,0,0.2374
TXN1028304,CUST103177,MER1354,Groceries,54.67,6,2026-05-20,1.64,1,0.042
TXN1028305,CUST102520,MER1108,Fashion & Apparel,134.42,6,2025-12-01,7.39,0,0.2745
TXN1028306,CUST103586,MER1111,Education,630.34,3,2026-06-15,15.76,0,0.0942
TXN1028307,CUST100675,MER1188,Electronics,843.05,2,2026-01-08,37.94,0,0.2723
TXN1028308,CUST102127,MER1160,Health & Fitness,117.38,2,2026-08-11,5.28,0,0.0514
TXN1028309,CUST103647,MER1072,Education,431.03,6,2026-01-16,10.78,0,0.0414
TXN1028310,CUST100038,MER1333,Sporting Goods,215.01,2,2026-03-16,10.75,0,0.1255
TXN1028311,CUST103301,MER1084,Sporting Goods,151.13,4,2025-09-22,7.56,0,0.1291
TXN1028312,CUST102758,MER1253,Education,543.41,4,2026-01-18,13.59,0,0.0469
TXN1028313,CUST104642,MER1047,Jewelry & Accessories,589.24,4,2026-06-28,38.3,0,0.2451
TXN1028314,CUST104835,MER1357,Electronics,383.09,2,2026-04-17,17.24,0,0.0344
TXN1028315,CUST103522,MER1144,Jewelry & Accessories,294.59,4,2026-04-16,19.15,1,0.122
TXN1028316,CUST102748,MER1295,Travel,1467.91,3,2026-06-21,51.38,0,0.1306
TXN1028317,CUST102709,MER1056,Electronics,350.88,2,2025-12-03,15.79,0,0.1325
TXN1028318,CUST102281,MER1209,Home & Furniture,719.91,2,2025-11-10,28.8,0,0.0654
TXN1028319,CUST103928,MER1196,Travel,299.69,2,2026-03-27,10.49,0,0.1229
TXN1028320,CUST101753,MER1233,Fashion & Apparel,159.77,4,2026-03-09,8.79,0,0.1502
TXN1028321,CUST101265,MER1344,Health & Fitness,163.37,2,2025-12-23,7.35,0,0.0307
TXN1028322,CUST102261,MER1169,Home & Furniture,312.51,2,2025-12-16,12.5,0,0.0587
TXN1028323,CUST101747,MER1348,Jewelry & Accessories,344.94,2,2026-09-10,22.42,1,0.2397
TXN1028324,CUST104121,MER1258,Home & Furniture,867.07,4,2025-10-13,34.68,0,0.068
TXN1028325,CUST101451,MER1363,Jewelry & Accessories,282.52,12,2026-09-11,18.36,0,0.3575
TXN1028326,CUST102106,MER1048,Education,408.84,6,2026-06-01,10.22,0,0.1862
TXN1028327,CUST101424,MER1189,Sporting Goods,253.38,3,2025-12-15,12.67,0,0.0624
TXN1028328,CUST102746,MER1087,Education,488.01,4,2025-12-03,12.2,0,0.0694
TXN1028329,CUST101603,MER1017,Home & Furniture,806.05,4,2026-02-02,32.24,0,0.148
TXN1028330,CUST103155,MER1077,Fashion & Apparel,186.61,12,2026-03-03,10.26,0,0.1247
TXN1028331,CUST104071,MER1203,Beauty & Wellness,63.24,6,2026-01-29,3.79,0,0.069
TXN1028332,CUST103792,MER1223,Jewelry & Accessories,251.78,4,2026-02-18,16.37,0,0.0684
TXN1028333,CUST101586,MER1178,Electronics,472.66,6,2026-01-02,21.27,0,0.323
TXN1028334,CUST102856,MER1315,Beauty & Wellness,64.63,3,2026-05-11,3.88,0,0.0395
TXN1028335,CUST102006,MER1395,Sporting Goods,179.53,3,2026-01-16,8.98,0,0.2084
TXN1028336,CUST103300,MER1058,Sporting Goods,202.09,6,2025-09-24,10.1,0,0.0139
TXN1028337,CUST104396,MER1187,Home & Furniture,821.29,6,2026-08-25,32.85,0,0.0631
TXN1028338,CUST104244,MER1348,Home & Furniture,577.57,3,2025-09-13,23.1,0,0.1001
TXN1028339,CUST104473,MER1290,Beauty & Wellness,145.91,4,2026-03-29,8.75,1,0.0417
TXN1028340,CUST102107,MER1178,Beauty & Wellness,172.22,4,2025-12-03,10.33,0,0.0699
TXN1028341,CUST104104,MER1393,Electronics,299.55,3,2026-06-05,13.48,1,0.1717
TXN1028342,CUST101981,MER1370,Beauty & Wellness,174.45,6,2026-02-22,10.47,0,0.0322
TXN1028343,CUST100512,MER1275,Health & Fitness,119.94,2,2026-04-30,5.4,0,0.0404
TXN1028344,CUST102973,MER1044,Sporting Goods,86.58,2,2026-02-12,4.33,0,0.2483
TXN1028345,CUST103020,MER1345,Fashion & Apparel,134.04,3,2026-04-03,7.37,0,0.089
TXN1028346,CUST103853,MER1323,Education,584.9,12,2026-02-18,14.62,0,0.1807
TXN1028347,CUST104245,MER1387,Travel,725.79,3,2026-07-03,25.4,0,0.0784
TXN1028348,CUST104505,MER1090,Beauty & Wellness,82.37,3,2026-04-21,4.94,0,0.0267
TXN1028349,CUST103579,MER1337,Beauty & Wellness,113.07,4,2026-01-22,6.78,0,0.0715
TXN1028350,CUST103155,MER1152,Health & Fitness,59.81,6,2026-08-11,2.69,0,0.0507
TXN1028351,CUST100084,MER1292,Home & Furniture,623.58,3,2026-02-23,24.94,0,0.1145
TXN1028352,CUST100587,MER1040,Education,287.11,3,2025-12-09,7.18,0,0.115
TXN1028353,CUST100725,MER1149,Health & Fitness,124.2,6,2026-04-02,5.59,0,0.1077
TXN1028354,CUST101341,MER1259,Fashion & Apparel,203.12,4,2026-07-13,11.17,0,0.0942
TXN1028355,CUST104493,MER1258,Home & Furniture,719.28,2,2025-12-02,28.77,0,0.2748
TXN1028356,CUST103692,MER1122,Groceries,109.7,6,2026-01-27,3.29,0,0.1558
TXN1028357,CUST103196,MER1397,Beauty & Wellness,73.3,12,2026-08-16,4.4,0,0.3517
TXN1028358,CUST100633,MER1003,Health & Fitness,214.76,12,2025-10-14,9.66,0,0.0205
TXN1028359,CUST103329,MER1133,Health & Fitness,198.04,3,2025-11-22,8.91,0,0.0978
TXN1028360,CUST103716,MER1355,Health & Fitness,60.71,3,2026-03-05,2.73,0,0.0447
TXN1028361,CUST101617,MER1096,Travel,710.55,3,2026-01-18,24.87,1,0.0868
TXN1028362,CUST101271,MER1066,Fashion & Apparel,194.76,3,2026-02-17,10.71,0,0.0467
TXN1028363,CUST103509,MER1307,Groceries,69.34,3,2025-12-10,2.08,0,0.0246
TXN1028364,CUST100616,MER1392,Health & Fitness,108.56,2,2026-02-28,4.89,0,0.1197
TXN1028365,CUST102946,MER1026,Jewelry & Accessories,146.71,3,2025-09-22,9.54,0,0.0573
TXN1028366,CUST104895,MER1027,Home & Furniture,217.81,3,2025-12-05,8.71,0,0.0155
TXN1028367,CUST100130,MER1281,Beauty & Wellness,117.66,2,2026-07-13,7.06,0,0.041
TXN1028368,CUST100950,MER1261,Sporting Goods,107.07,6,2026-02-17,5.35,0,0.0563
TXN1028369,CUST102709,MER1246,Travel,1420.4,12,2025-10-02,49.71,1,0.3182
TXN1028370,CUST100373,MER1392,Sporting Goods,243.36,2,2026-08-26,12.17,0,0.0995
TXN1028371,CUST103610,MER1239,Beauty & Wellness,15.0,4,2026-06-25,0.9,0,0.0295
TXN1028372,CUST100418,MER1027,Home & Furniture,755.8,3,2026-03-25,30.23,1,0.3466
TXN1028373,CUST101003,MER1154,Electronics,315.89,2,2026-02-11,14.22,0,0.0517
TXN1028374,CUST102790,MER1192,Jewelry & Accessories,333.35,2,2025-09-19,21.67,0,0.1329
TXN1028375,CUST104121,MER1020,Sporting Goods,185.48,2,2026-01-31,9.27,0,0.0464
TXN1028376,CUST101933,MER1309,Education,458.44,4,2026-02-21,11.46,0,0.1116
TXN1028377,CUST100295,MER1244,Beauty & Wellness,100.61,4,2025-12-27,6.04,0,0.0299
TXN1028378,CUST101837,MER1280,Sporting Goods,102.32,4,2026-02-19,5.12,0,0.0716
TXN1028379,CUST100391,MER1109,Electronics,545.86,2,2026-02-11,24.56,0,0.0976
TXN1028380,CUST100988,MER1197,Education,219.08,4,2026-05-21,5.48,0,0.0742
TXN1028381,CUST102366,MER1199,Education,443.48,6,2026-05-15,11.09,1,0.1975
TXN1028382,CUST104426,MER1112,Travel,799.85,6,2026-03-25,27.99,0,0.2977
TXN1028383,CUST104495,MER1262,Travel,1375.71,4,2026-06-04,48.15,0,0.0555
TXN1028384,CUST103588,MER1184,Fashion & Apparel,79.3,2,2025-10-21,4.36,0,0.1131
TXN1028385,CUST104256,MER1088,Electronics,468.92,3,2025-12-28,21.1,1,0.0386
TXN1028386,CUST102725,MER1358,Fashion & Apparel,163.08,2,2026-04-01,8.97,0,0.0123
TXN1028387,CUST104797,MER1053,Beauty & Wellness,114.03,4,2025-11-14,6.84,1,0.0702
TXN1028388,CUST104212,MER1084,Beauty & Wellness,81.13,2,2026-06-21,4.87,0,0.1169
TXN1028389,CUST103334,MER1111,Jewelry & Accessories,420.31,3,2026-01-07,27.32,0,0.0292
TXN1028390,CUST101227,MER1073,Home & Furniture,973.43,2,2025-10-23,38.94,0,0.0775
TXN1028391,CUST103853,MER1253,Home & Furniture,471.67,2,2025-11-25,18.87,0,0.097
TXN1028392,CUST104401,MER1008,Education,437.03,4,2026-01-28,10.93,0,0.0656
TXN1028393,CUST102421,MER1291,Electronics,429.16,2,2026-07-05,19.31,0,0.0652
TXN1028394,CUST101916,MER1269,Health & Fitness,106.07,4,2026-08-08,4.77,1,0.0845
TXN1028395,CUST101920,MER1025,Education,779.23,2,2025-09-22,19.48,0,0.0391
TXN1028396,CUST103813,MER1242,Beauty & Wellness,82.12,4,2026-09-03,4.93,0,0.0761
TXN1028397,CUST104763,MER1111,Sporting Goods,166.3,4,2026-04-16,8.32,0,0.0382
TXN1028398,CUST102093,MER1258,Fashion & Apparel,84.09,12,2025-11-03,4.62,0,0.2395
TXN1028399,CUST100546,MER1376,Travel,1045.1,3,2025-09-27,36.58,0,0.0289
TXN1028400,CUST100234,MER1264,Electronics,528.71,6,2026-06-12,23.79,0,0.1042
TXN1028401,CUST104192,MER1063,Jewelry & Accessories,201.6,2,2026-01-22,13.1,0,0.056
TXN1028402,CUST101634,MER1187,Jewelry & Accessories,428.8,3,2026-08-19,27.87,0,0.0519
TXN1028403,CUST104149,MER1363,Home & Furniture,839.94,3,2026-07-15,33.6,0,0.163
TXN1028404,CUST100592,MER1212,Beauty & Wellness,99.46,3,2025-12-18,5.97,0,0.0218
TXN1028405,CUST100217,MER1003,Sporting Goods,122.76,4,2026-03-29,6.14,0,0.1839
TXN1028406,CUST101628,MER1346,Education,444.61,4,2026-07-09,11.12,0,0.1551
TXN1028407,CUST101666,MER1220,Electronics,184.28,6,2026-07-09,8.29,0,0.1161
TXN1028408,CUST104984,MER1156,Fashion & Apparel,66.53,2,2026-08-09,3.66,0,0.0768
TXN1028409,CUST101246,MER1340,Home & Furniture,837.0,2,2026-05-04,33.48,0,0.052
TXN1028410,CUST103757,MER1137,Travel,1350.78,3,2026-04-24,47.28,0,0.0664
TXN1028411,CUST104631,MER1377,Electronics,367.96,3,2026-08-26,16.56,0,0.0385
TXN1028412,CUST103944,MER1246,Health & Fitness,180.07,2,2025-11-16,8.1,0,0.1237
TXN1028413,CUST104888,MER1177,Home & Furniture,514.4,12,2026-05-04,20.58,0,0.3178
TXN1028414,CUST100870,MER1058,Travel,870.35,3,2026-03-15,30.46,0,0.145
TXN1028415,CUST103492,MER1386,Health & Fitness,171.68,2,2026-08-07,7.73,0,0.0367
TXN1028416,CUST102663,MER1377,Groceries,70.72,2,2026-04-28,2.12,0,0.0128
TXN1028417,CUST104388,MER1390,Beauty & Wellness,76.13,4,2026-01-25,4.57,0,0.1669
TXN1028418,CUST103762,MER1082,Sporting Goods,231.41,3,2026-02-02,11.57,1,0.0795
TXN1028419,CUST103932,MER1092,Electronics,243.46,2,2025-09-25,10.96,0,0.045
TXN1028420,CUST102022,MER1344,Beauty & Wellness,136.58,2,2026-05-25,8.19,0,0.0355
TXN1028421,CUST103457,MER1020,Education,346.7,2,2026-03-07,8.67,0,0.0427
TXN1028422,CUST104430,MER1051,Education,597.93,2,2026-07-11,14.95,0,0.0367
TXN1028423,CUST101034,MER1281,Travel,419.7,3,2025-10-15,14.69,0,0.1645
TXN1028424,CUST100170,MER1299,Jewelry & Accessories,203.15,6,2026-03-30,13.2,0,0.1342
TXN1028425,CUST101640,MER1168,Fashion & Apparel,53.11,2,2026-06-09,2.92,0,0.0553
TXN1028426,CUST104358,MER1340,Education,268.6,2,2026-01-16,6.72,1,0.038
TXN1028427,CUST102351,MER1268,Beauty & Wellness,127.16,3,2026-05-17,7.63,0,0.0765
TXN1028428,CUST101330,MER1083,Beauty & Wellness,79.29,3,2026-06-17,4.76,0,0.0248
TXN1028429,CUST104582,MER1010,Electronics,509.3,4,2026-02-20,22.92,0,0.0766
TXN1028430,CUST100234,MER1138,Beauty & Wellness,107.87,3,2026-09-04,6.47,0,0.0534
TXN1028431,CUST104071,MER1045,Travel,1100.55,2,2025-10-18,38.52,0,0.0785
TXN1028432,CUST104042,MER1386,Education,707.95,3,2026-07-16,17.7,0,0.05
TXN1028433,CUST102644,MER1225,Beauty & Wellness,82.74,2,2026-06-14,4.96,0,0.0862
TXN1028434,CUST101378,MER1355,Health & Fitness,128.13,2,2026-06-29,5.77,0,0.0886
TXN1028435,CUST102235,MER1112,Education,242.45,2,2026-01-30,6.06,1,0.0633
TXN1028436,CUST101879,MER1392,Health & Fitness,154.67,3,2026-02-02,6.96,0,0.0573
TXN1028437,CUST100731,MER1168,Sporting Goods,176.5,4,2025-10-27,8.83,1,0.4384
TXN1028438,CUST103010,MER1290,Groceries,38.32,2,2025-11-05,1.15,0,0.032
TXN1028439,CUST101028,MER1180,Sporting Goods,137.02,3,2025-11-28,6.85,0,0.0243
TXN1028440,CUST104978,MER1046,Education,358.23,4,2025-11-22,8.96,0,0.0606
TXN1028441,CUST102906,MER1253,Education,275.9,2,2026-04-28,6.9,0,0.0394
TXN1028442,CUST100599,MER1199,Electronics,644.39,6,2026-09-10,29.0,0,0.0844
TXN1028443,CUST103101,MER1194,Fashion & Apparel,157.34,2,2026-06-06,8.65,1,0.2711
TXN1028444,CUST101994,MER1306,Groceries,92.39,4,2025-12-25,2.77,0,0.0526
TXN1028445,CUST100976,MER1319,Groceries,78.82,3,2026-05-22,2.36,0,0.0177
TXN1028446,CUST101560,MER1101,Sporting Goods,250.53,4,2026-01-06,12.53,0,0.0349
TXN1028447,CUST101326,MER1031,Sporting Goods,69.81,3,2026-02-04,3.49,1,0.092
TXN1028448,CUST102947,MER1064,Travel,688.32,4,2026-09-01,24.09,1,0.0935
TXN1028449,CUST101452,MER1036,Travel,1264.79,2,2026-01-20,44.27,0,0.1561
TXN1028450,CUST100256,MER1386,Health & Fitness,194.55,3,2026-08-15,8.75,0,0.0639
TXN1028451,CUST104131,MER1218,Fashion & Apparel,169.99,12,2026-01-08,9.35,0,0.2041
TXN1028452,CUST101498,MER1007,Home & Furniture,434.59,3,2025-10-03,17.38,0,0.0306
TXN1028453,CUST101598,MER1337,Home & Furniture,785.53,3,2026-08-15,31.42,0,0.0558
TXN1028454,CUST102227,MER1058,Home & Furniture,363.52,2,2025-12-21,14.54,0,0.1007
TXN1028455,CUST104005,MER1333,Electronics,399.59,2,2026-07-03,17.98,0,0.0176
TXN1028456,CUST103106,MER1047,Electronics,495.29,2,2026-08-31,22.29,1,0.0687
TXN1028457,CUST100448,MER1102,Home & Furniture,419.34,3,2026-05-30,16.77,0,0.0384
TXN1028458,CUST102316,MER1378,Education,517.73,3,2026-02-04,12.94,0,0.0705
TXN1028459,CUST103835,MER1306,Groceries,54.05,3,2026-04-07,1.62,0,0.0544
TXN1028460,CUST100226,MER1255,Health & Fitness,136.17,3,2025-12-01,6.13,0,0.0578
TXN1028461,CUST100224,MER1138,Health & Fitness,129.12,6,2026-07-17,5.81,0,0.0763
TXN1028462,CUST103578,MER1137,Home & Furniture,414.32,2,2026-02-09,16.57,0,0.0708
TXN1028463,CUST102540,MER1224,Sporting Goods,125.43,2,2025-11-15,6.27,0,0.0516
TXN1028464,CUST100853,MER1143,Sporting Goods,197.55,4,2026-08-20,9.88,0,0.1125
TXN1028465,CUST103410,MER1035,Education,274.2,3,2026-02-10,6.86,0,0.0313
TXN1028466,CUST100422,MER1243,Electronics,340.22,2,2026-05-09,15.31,0,0.1707
TXN1028467,CUST102281,MER1140,Education,549.6,6,2026-04-14,13.74,0,0.073
TXN1028468,CUST104137,MER1118,Beauty & Wellness,90.68,2,2026-08-11,5.44,0,0.0355
TXN1028469,CUST100925,MER1369,Home & Furniture,477.8,2,2026-05-30,19.11,0,0.0539
TXN1028470,CUST102980,MER1215,Groceries,69.9,4,2025-10-26,2.1,0,0.0386
TXN1028471,CUST101948,MER1252,Sporting Goods,213.52,2,2026-04-06,10.68,0,0.0711
TXN1028472,CUST104494,MER1318,Travel,1140.47,2,2026-04-03,39.92,0,0.0353
TXN1028473,CUST103277,MER1132,Jewelry & Accessories,330.14,2,2026-03-08,21.46,0,0.4536
TXN1028474,CUST101895,MER1042,Beauty & Wellness,127.86,3,2025-09-27,7.67,0,0.0758
TXN1028475,CUST102486,MER1146,Electronics,357.21,12,2026-06-12,16.07,1,0.1355
